id,category,cluster_id,brand,title,description,price,specTableContent
15092873,Cellphones_and_Accessories,7598741,"""Samsung""@en-US"," ""Samsung Gear S2 Smartwatch - Silver""@en-US ""Accessories Page 138 | Roaming Free Sims""@en-US","""With elegant curves and premium finishes, the Samsung Gear S2 will turn heads. The circular interface and rotating bezel give you effortless navigation, so you can quickly access the things that are most important to you. This intuitive interface lets you easily access important notifications, texts, and updates from your phone with just a glance at your wrist. The built-in S-Health app tracks your steps, your heart rate, and even gives you a nudge when itâ€™s time to get moving. And with built-in wireless charging, itâ€™s easy to keep the Gear S2 powered up. Whether youâ€™re at home, work or anywhere in between, you can power up by simply setting your Gear S2 on the included wireless charging dock. Plus, with easily customizable watch faces, you can customize the Gear S2 to fit your unique style. With powerful capabilities and sleek looks, the Gear S2 will help you get the most out of your day.""@en-US ",,
5775498,Jewelry,637661,"""Seiko""@en"," ""Prospex Diver´s Revival Automatic Watch""@en ""Seiko Prospex Watch SRP773K1 nur € 439.00""@en",,,
7728833,Jewelry,3469,," "" Daniel Wellington Men's Glasgow Silver 36mm Watch""@en ""Men's Watch (DW00100047) - WATCH SHOP.com™""@en","""This slim-line gents Daniel Wellington Glasgow Silver 36mm watch is made from stainless steel and is fitted with a quartz movement. It is fastened with a multicolour fabric strap and has a white dial. ""@en ",,
17557458,Jewelry,872554,," ""Michele Serein Mid MWW21B000009"" ""Serein Mid""","""<p> This Ladies watch by Michele is a brilliant piece designed to make you look sporty and stylish. It’s model number is MWW21B000009, and the band material is Stainless steel. In addition, enhancing the display further is the White-colored dial, making it an outstanding timepiece to be added to your collection. It also has a water resistance for up to 150 ft (50 meter). </p>
<p>As an authorized retailer of Michele, Albriton’s Jewelry in Jackson, Mississippi proudly offers you this timepiece with model number MWW21B000009. Our retail store exclusively carries 100% authentic items from the finest brands in the jewelry business. If you want more information about this item or any other general inquiries, feel free to reach us by phone, email or by visiting directly to our store. Our expert representatives will be happy to assist you with your inquiries. </p>"" ",,
9397981,Jewelry,59615,," ""Hamilton American Classic Valiant Quartz Watch H39251194"" H39211194"""," it is also a enduring piece of fine jewelry. This Ladies Hamilton H39211194 watch comes from the ever popular Valiant Quartz collection. It features precise (battery) movement. Are you looking for an exceptional gift? timepiece thoughtful way to commemorate any occasion. Safa Jewelers privileged be authorized retailer so can exquisite timepieces are built endure and will enjoyed years come. "" A not just useful telling time",,
5775498,Jewelry,637661,"""Seiko""@en"," ""Prospex Diver´s Revival Automatic Watch""@en ""Seiko Prospex Watch SRP773K1 nur € 439.00""@en",,,
17557417,Jewelry,623869,," ""Hamilton American Classic Valiant Auto Watch H39415654"" H39515134"""," "" A exquisite watch is more than just practical for telling time so you can timepieces are built to last and will be enjoyed years come. it also a enduring piece of fine jewelry. This Gents Hamilton H39515134 comes from the stunning Valiant Auto collection. It features precise Automatic (self winding) movement. Some other benefits this that water resistant up 150 ft (50 meter) includes Scratch sapphire crystal. with generous 2 international warranty. Are looking an exceptional gift? timepiece thoughtful way commemorate any occasion. Safa Jewelers privileged authorized retailer",,
5911090,Jewelry,409886,," "" Daniel Wellington Men's Dapper 38mm Sheffield Rose Watch""@en ""Men's Watch (DW00100084) - WATCH SHOP.com™""@en","""This men's Daniel Wellington Dapper 38mm Sheffield Rose watch has a PVD rose plating case and is fitted with a quartz movement. It fastens a black leather  strap and has a white dial.  The watch also has a date function. ""@en ",,
17557315,Jewelry,597042,," ""Hamilton Jazzmaster Seaview Chrono Quartz Watch H37512131"" ""Shop Hamilton Collection at Safa Jewelers""","""<p> A luxurious watch is more than just practical for telling time, it is also a incredible piece of fine jewelry. This Gents Hamilton H37512131 watch is from the finely crafted Seaview Chrono Quartz collection. It features a precise Quartz (battery) movement. Some other benefits of this watch are that it is water resistant up to 330 ft (100 meter) and includes a Scratch resistant sapphire crystal. This watch also comes with a generous 2 years international warranty. </p>
<p> Are you looking for an exceptional gift? This stylish timepiece is a spectacular way to commemorate any occasion. Safa Jewelers is proud to be an authorized Hamilton retailer, so you can exquisite timepieces are built to last and will be loved for years to come. </p>"" ",,
8447793,Jewelry,255455,"""Casio Edifice"""," "" Casio Edifice ECW-M300EDB-1AER Solar Wave Ceptor Watch ""Casio Racing -","""
                        Radiocontrolled Solar Powered Ana-Digi Chrono                    "" ",," Alternative nr ECW-M300EDB-1A EAN 4971850442240 Diameter 48.4 mm Water resistant 10 Bar (Swim) Warranty 2 years of worldwide warranty + 1 year extended HWG warranty See all specifications Print & Fit General information Brand Casio Edifice Subcategory Radio Controlled Name Solar Wave Ceptor Year 2010 Display Type Analog - Digital Water resistant 10 Bar (Swim) Colour of the dial Black Hand colors (h,m,s) Silver, Silver, Watch case information Diameter 48.4 mm Case Thickness 13.3 mm Case Material Steel silver Case Shape Round Case colour Silver Back Case Material Steel silver Back Case Closed With Screws Crystal Mineral Movement information Movement type Radio control Movement Brand Casio Movement part nr 5117 Calendar Type Day - Date - Month - Year Battery ECO Drive Strap information Strap type info Stainless steel bracelet Strap Material Metal Band length 160 - 220 mm Clasp Type Push Button Clasp Band Width 22.0 mm"
17557330,Jewelry,251884,," ""Hamilton Jazzmaster Maestro Auto Chrono Watch H32716839"" H32766513"""," it is also a remarkable piece of fine jewelry. This Gents Hamilton H32766513 watch from the stunning Maestro Auto Chrono collection. It features accurate Automatic (self winding) movement. Some other benefits this are that water resistant up to 330 ft (100 meter) and includes Scratch sapphire crystal. comes with generous 2 years international warranty. Are you looking for an exceptional gift? timepiece way commemorate any occasion. Safa Jewelers proud be authorized retailer "" A luxurious more than just used telling time so can exquisite timepieces designed last will loved come.",,
17482313,Jewelry,315882,," "" Daniel Wellington Ladies' Bristol Rose 36mm Watch""@en ""Ladies' Watch (DW00100039) - WATCH SHOP.com™""@en","""This slim-line ladies Daniel Wellington Bristol Rose 36mm watch is made from PVD rose plating and is fitted with a quartz movement. It is fitted with a brown leather  strap and has a cream dial. ""@en ",,
17557405,Jewelry,15492705,"""
                        
                            DIESEL
                        
                    ""@en"," ""Diesel 'mr. Daddy 2.0' Chronograph Watch ""@en "" Men's Metallic Diesel 'little Daddy' Bracelet"," "" A heavy-duty industrial-inspired case tops an unmistakable watch set on a sleek steel bracelet. Twin main dials track two different times at once while inset subdials the hours and seconds. Color: metallic ""@en",,
15163031,Jewelry,58312,," "" Casio Men's Edifice Time Traveller Bluetooth Hybrid Smartwatch Alarm Chronograph Watch""@en ""Men's Watch (EQB-500D-1AER) - WATCH SHOP.com™""@en","""Mobile Link function (Wireless linking with Bluetooth Smart devices)
Requires download of the CASIO WATCH+ app to your phone. (Available on the Google Play Store and Apple App Store for compatible devices)
World Time dial at 9 o'clock can be set to one of approximately 300 cities around the globe.
Home Time and World Time settings (including summer time) updated at a preset time each day.
Use your phone to adjust hand positions, set alarm times, and more.
Use your phone to change the distance setting for calculation of speed in the Stopwatch mode.
Transfer stopwatch data to a phone to create a log file.(lap/split time display measured in 1/1000 second for up to 100 entries)
Phone finder causes your phone to emit a tone when a watch button is pressed.
Use your watch to check for new e-mail. (Requires registration of mail account with the app.)

Tough Solar
Dual Dial World Time
Daily Alarm
100-meter water resistance
Day indicator
Date display""@en ",,
17557386,Jewelry,11213997,," ""Cartier Santos 100 Watch W20073X8"" ""Shop Cartier WSSA0006 Watches | Northeastern Fine Jewelry""","""<p>This fine watch, model number W20073X8 from Cartier provides style and top notch functionality for your everyday fashion. This Gents timepiece features some of the most contemporary and useful features. </p>

<p> 
This is the timepiece of insurmountable functionality and exquisite style. A silver dial provides superior readability. Its automatic (self winding) movement features complications you’ll come to cherish. This watch includes central 60 second hand complications. Its complications greatly increase your watch’s functionality. The numbers on this timepiece are in roman numeral style, adding to this piece’s luxurious feel. The case is artfully crafted of stainless steel, both eye catching and is crafted to last. The watch’s alligator band was designed to be worn all day and still be comfortable to wear. This bezel is one that will not be forgotten and will always be by your side. It encloses the scratch resistant sapphire crystal of the watch. It has a 330 ft (100 meter) water resistance. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",,
5463413,Jewelry,477867,"""Suunto""@en"," ""SUUNTO AMBIT 3 PEAK BLACK""@en BLACK - TREKKING GPS Suunto colour Black SS020677000 Athletic footwear apparel and sports equipment""@en","""<p>Clock and GPS for Suunto sport model Ambit Peak 3 Black.<br>A GPS clock with advanced features for outdoor and multisport and mobile connection.</p>
<p>SUUNTO AMBIT3 PEAK: THE ADVENTURE EXPERIENCE<br>The path to the destination is the most important thing – you speak of the mountains or a personal goal. Suunto Ambit3 GPS clock Peak is ideal for sport and adventure. Will guide you at every step, providing you with all the data needed to progress safely in your business. Connect the watch to your iPhone via bluetooth and using Suunto Movescount App to adjust the clock during the activity and to enrich, relive and share your experience. There isn't a better adventure companion to give importance to your every move.</p>
<p>Main features:</p>
<p>OUTDOOR AND MULTISPORT<br>-Navigation routes<br>-Operating time max. 50 h with GPS<br>-Compass<br>-Altitude (FusedAltiTM)<br>-Sunrise/sunset<br>-Temperature<br>-Heart rate monitor, swimming (with Suunto Smart Sensor)<br>-Recovery time depending on the activity<br>-Speed, pace and distance<br>-Bike Power Support (Bluetooth Smart)<br>-More sports in a single registration<br>-Training Programs<br>-New functions thanks to Suunto App</p>
<p>CONNECTIVITY<br>-Upload and share your moves instantaneously (with Suunto Movescount App and Smartphones =<br>-Customize your watch during physical activity (with Suunto Movescount App and Smartphones)<br>-Time and GPS satellite data updated during physical activity (with Suunto Movescount App and Smartphones)<br>-Use your phone as a second display (with Suunto Movescount App and Smartphones)<br>-See your calls, messages, and transfer notifications on the clock (with Suunto Movescount App and Smartphones)</p>
<p>ENRICH, RELIVE AND SHARE<br>-Take photos during your performance, showing the current speed, distance and other information (with Suunto Movescount App and Smartphones)<br>-Create a video on your Suunto performance with 3D map, key values and images (with Suunto Movescount App and Smartphones)<br>-Share your experience instantly on social networks (with Suunto Movescount App and Smartphones)</p>
<p>THE DEVICES COMPATIBLE WITH SUUNTO MOVESCOUNT APP ARE:<br>-3° generation iPad and more<br>-iPad iPad Mini/Air<br>-iPhone 4s/iPhone/iPhone 5 5 c/iPhone 5s<br>-5th generation iPod touch</p>
<p>Dimensions:<br>50x50x18 mm.<br>Weight 89 gr.</p>
<p>Package contents:<br>-Suunto Ambit3 Peak Black<br>-USB Cable<br>-Quick Guide<br>-Warranty information</p>""@en ",, SKU SS020677000 Size S.T. Brand Suunto Product category Trekking Gps Color Black
17557272,Jewelry,854223,," ""Hamilton Jazzmaster Seaview Day Date Auto Watch H37565131"" ""Shop Hamilton Collection at Safa Jewelers""","""<p> A trendy watch is not just useful for telling time, it is also a remarkable piece of fine jewelry. This Gents Hamilton H37565131 watch comes from the ever popular Seaview Day Date Auto collection. It features a accurate Automatic (self winding) movement. Some other benefits of this watch are that it is water resistant up to 330 ft (100 meter) and includes a Scratch resistant sapphire crystal. This watch also comes with a generous 2 years international warranty. </p>
<p> Are you looking for an exceptional gift? This fine timepiece is a thoughtful way to commemorate any occasion. Safa Jewelers is thrilled to be an authorized Hamilton retailer, so you can  all our watches are 100% authentic. These <fine timepieces are designed to endure and will be enjoyed for years to come. </p>"" ",,
7095862,Jewelry,148701,," "" Nixon Ladies' The Monopoly Watch""@en ""Ladies' Watch (A325-1219) - WATCH SHOP.com™""@en","""This ladies Nixon The Monopoly watch is made from PVD gold plated and is fitted with a quartz movement. It is fitted with a gold tone metal  bracelet and has a silver dial.  The watch has a date function. ""@en ",,
1613923,Sports_and_Outdoors,293498,," ""TomTom Runner 2 Cardio+Music+HP DBL/LBL (Large) - Sky Captain Blue/Scuba Blue""@en "" TomTom Running Accessories Blue ""@en","""
                                    Listen to music, track your heart rate and capture your steps, active minutes and calories burnt 24/7 with the Runner 2 Cardio + Music.Store and listen to over 500 songs on this ultra-slim, lightweight watch with 3GB storage to keep you motivated while you’re on the go. Track your heart rate on your wrist with the built-in heart rate monitor.A goal setting option lets you set your goal and track your progress, so you can keep in control of your work outs, while multisport mode lets you train in run, bike, swim, gym and treadmill modes. GPS is utilised to track your speed, pace, distance in real time and five different heart rate training zones help optimise your training and improve speed and fitness.  Winner of the product of the year ISPO Award 2016/2017 for the Performance category.Features Include:Automatic sleep tracking lets you know how much sleep you're getting each night.Audio performance feedback so you can stay on top of your game.Race mode lets you select one of your past performances to race against.Interval training improves speed and fitness with custom work-rest sessions.Track your performance on the treadmill and in the gym with the indoor training mode.Compatible with a wide range of Bluetooth headphones (available seperately) so you can listen without wires.Wireless syncing to your favourite apps such as TomTom MySports Strava Runkeeper Up Nike+ etc.QuickGPSFix technology finds your location quickly so you can start running sooner.Water resistant to 50m.
                                ""@en ",,
2266461,Jewelry,12500095,"""Omega"""," ""Omega Seamaster 300m 2531.80.00"" 2531.80.00 Watch | Watchfinder & Co.""","""
                            For a long time, the watch most closely associated with the legendary James Bond franchise was the Rolex Submariner. That all changed in 1995 with the release of GoldenEye. In this super-successful Bond outing, in which Pierce Brosnan gives an iconic performance as the renowned British spy, the watch seen on Bond's wrist is very clearly an Omega Seamaster. From that day forward, Bond has exclusively worn Omega timepieces, a partnership that has catapulted the brand's already prestigious reputation. A series of dazzling limited editions have appeared through the years—but it all started with this superb model.
                            
                        "", ""This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."" ",,
727263,Jewelry,66696,," "" Mens Nixon The Brigade Watch A1176-001 ""Men's Watches | Designer For Men Hut""",,,
1338589,Jewelry,163505,," "" Daniel Wellington Men's Dapper 38mm Bristol Watch""@en ""Men's Watch (DW00100090) - WATCH SHOP.com™""@en","""This men's Daniel Wellington Dapper 38mm Bristol watch is made from stainless steel and is fitted with a quartz movement. It is fastened with a brown leather  strap and has a white dial.  The watch has a date function. ""@en ",,
17524639,Jewelry,109665,," "" Casio Ladies' Baby-G Alarm Chronograph Watch""@en ""Ladies' Watch (BLX-100-7ER) - WATCH SHOP.com™""@en","""This stunning ladies Casio Baby-g watch has a stainless steel and resin stainless steel and resin case and is powered by a chronograph quartz movement. It is fitted with a white rubber strap and has a LCD dial.  The watch has a date function.  Includes alarm function. ""@en ",,
1636368,Jewelry,126821,"""Daniel Wellington""@en"," ""Glasgow Rose Gold Ladies´ Watch 36mm""@en ""Daniel Wellington Glasgow 36mm nur € 111.20""@en",,,
4602305,Jewelry,768940,," ""Michele Serein Watch MWW21A000001"" ""Shop Michele MWW21A000008 Watches | Northeastern Fine Jewelry""","""<p>This exceptional timepiece, model number MWW21A000001 from Michele offers elegance and high tech functionality for your everyday fashion. This Ladies timepiece features some of the most contemporary and useful features. </p>

<p> 
This is a watch of enormous functionality and distinct style. A silver dial was decorated to the highest standards in watchmaking. This watch includes small second hand, day, date, central 60 second hand complications. Its complications will amaze you because of this piece’s technical precision. The numbers on this timepiece are in roman numeral style, adding to this piece’s luxurious feel. The neat round case is 40 mm. The case is expertly crafted of stainless steel, both attention grabbing and structurally stable. The watch’s stainless steel band fits snugly and fashionably over your wrist. This watch's bezel features gorgeous stainless steel that speaks for itself. This bezel is one for the ages and will always be by your side. It encloses the scratch resistant sapphire crystal of the watch. It has a 150 ft (50 meter) water resistance. The true highlight of this piece is the diamonds that are located in the bezel of this watch. </p>

<p>Northeastern Fine Jewelry knows exactly what features watch lovers adore. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",,
5565685,Jewelry,637661,," ""Seiko Prospex SRP773K1 Turtle""@en-US Turtle | reseller jam""@en-US",,,
15355215,Jewelry,11213997,"""Cartier"""," ""Cartier Santos 100 W20073X8"" W20073X8 Watch | Watchfinder & Co.""","""This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."", ""
                            Invented in 1904, the Santos was the first ever men's wristwatch, originally invented for aviation pioneer Alberto Santos-Dumont to make it easier to check the time while flying. The watch was a game-changer in the industry thanks to Santos-Dumont's huge popularity and fame, and to celebrate the origins of the timepiece, Cartier produced a wonderful series of Santos watches called the Santos 100. Modern Santos watches still maintain the classic hallmarks of the original, including the rounded square case, Roman numeral hour markers and fully incorporated lugs. 
                            
                        "" ",," Name Monthly Repayment Total Amount Cost of Credit APR Interest Free Finance (6 Months) £496.25 £3,970.00 £0.00 0% Interest Free Finance (12 Months) £248.12 £3,970.00 £0.00 0% Classic Credit 24 Months 9.9% £136.70 £4,273.30 £303.30 9.9% Classic Credit 36 Months 9.9% £95.35 £4,425.10 £455.10 9.9% Classic Credit 48 Months 9.9% £74.79 £4,582.42 £612.42 9.9%"
1743996,Jewelry,679144,," "" Tissot Men's Classic Dream Watch""@en ""Men's Watch (T0334102205301) - WATCH SHOP.com™""@en","""Mens Tissot Classic Dream watch in a stylish two-tone design in steel and gold plate. The black dial has a date function and elegant Roman numeral hour markers.""@en ",,
7095862,Jewelry,148701,," "" Nixon Ladies' The Monopoly Watch""@en ""Ladies' Watch (A325-1219) - WATCH SHOP.com™""@en","""This ladies Nixon The Monopoly watch is made from PVD gold plated and is fitted with a quartz movement. It is fitted with a gold tone metal  bracelet and has a silver dial.  The watch has a date function. ""@en ",,
11410756,Jewelry,353191,"""Suunto""@en"," ""SUUNTO TRAVERSE ALPHA STEALTH""@en apparel and sports equipment""@en STEALTH - TREKKING WATCH Suunto colour Black SS022469000 Athletic footwear","""<p>Suunto sports watch Alpha Traverse Stealth GPS/Glonass functionality. Outdoor activities will always be under control with this new versatile and reliable measurement and navigation tool. The Alpha version is designed for outdoor works related to hunting and fishing.</p>
<p>Go Explore<br>Suunto Traverse Alpha conjugates qualities of a sturdy structure and a full range of features for outdoors. Is your guide in the wilderness, which helps keep the GPS/GLONASS navigation guidance. Specific features for hunting and fishing will provide useful tools for your business, including the timing of lunar phases, stroke detection, the alert dawn, the weather trend indicator, and the red backlight for night use. Plan routes and keep a diary of your fishing and hunting outings with SuunTo Movescount.com.<p>
<p>The moon phase calendar based on the position with the time of rise and decline of the Moon helps you determine the best times for fishing, while the barometric pressure graph allows you to precisely follow the weather changes.</p>
<p>Automatic identification of hit tracks the number and position of the strokes. While exploring, you can use the specific POI to mark the routes and important positions. Sunrise and sunset Alerts help you plan your day, while customizable red backlight does not interfere with your night vision.</p>
<p>Create routes on Suunto Movescount with topographic maps and elevation data. View profile of altitude of your itinerary directly from the watch. The atmospheric pressure measurement integrated sensor keeps track of your climb with precision. Save points of interest along the route and,If necessary, retrace your steps with the automatic route tracking feature (breadcrumb). Using the digital compass to orient yourself quickly on unknown territory.<p>
<p>With knurled stainless steel bezel, black nylon strap waterproof and scratch-resistant Sapphire Crystal, Suunto Traverse Alpha is the perfect watch for hunters, fishermen and hikers who want an extremely durable. Vibrating alerts and the red backlight, compatible with night vision goggles, they make you go unnoticed.</p>
<p>Outdoor watches, Suunto sleepers and Traverse Alpha have been tested in accordance with military standards (MIL STD 819G). Have passed the 19 tests, including tests for vibration, shock, drop, freezing and thawing, rain, humidity, immersion, dust and sand.</p>
<p>Dominates the area with GPS/GLONASS navigation: uses features specific to the cacCIA, fishing and hiking. Suunto Traverse is manufactured in Finland and tested according to military standards.<p>
<p>Main features:<br>-How hiking, fishing and hunting<br>-Hours and warnings of sunrise and sunset<br>-POI types specific to fishing and hunting<br>-Moon phases and times of rise and decline of the Moon<br>-Automatic detection of stroke<br>-Red Backlight, night vision compatible<br>-GPS and GLONASS for sailing routes and POIs<br>-Automatic route tracking feature (breadcrumb) in real time<br>-Detection of speed, distance and altitude<br>-Route planning in Suunto Movescount.com with topographic maps<br>-Preview of route and altitude profile of the route on the clock<br>-Water resistance to 100 m/330 feet<br>-Altitude (FusedAlti ™)<br>Weather trends and storm alarm<br>-Knockthe<br>-Backlight flashlight mode<br>-Vibration<br>-GPS update now<br>-Monitoring of steps and calories during daily activities, weekly, monthly, and yearly<br>-Notifications on your phone<br>-Compatible with Suunto Movescount (iOS and Android)<p>
<p>Package contents:<br>-Suunto Traverse Alpha Stealth<br>-USB cable<br>-Quick Start Guide<br>-Warranty information</p>""@en ",, SKU SS022469000 Size S.T. Brand Suunto Product category Trekking Watch Color Black EAN 6417084201928
9911916,Jewelry,531368,," "" Daniel Wellington Ladies' Winchester Rose 36mm Watch""@en ""Ladies' Watch (DW00100033) - WATCH SHOP.com™""@en","""This slim-line ladies Daniel Wellington Winchester Rose 36mm watch has a PVD rose plating case and is powered by an analogue quartz movement. It fastens a multicolour fabric strap and has a cream dial. ""@en ",,
4904480,Jewelry,12727,"""Daniel Wellington""@pl"," ""Classic Black Bristol Silver 40mm""@pl 00 €""@pl ""Daniel Wellington Classic 40mm nur 189",,,
8705003,Jewelry,33479,," ""Polar M400 - Black HR""@en "" Polar HR Accessories 90051341 ""@en","""
                                    Polar M400 HR - BlackThe Polar M400 HR GPS watch is for urban and trail runners who want a sporty design with advanced GPS and training features, along with loads of options to keep an eye on your activity.Track your pace, distance and altitude with the built-in GPS, and follow your 24/7 activity, calories and steps. You can also plan, sync and share your training with the Polar Flow mobile app and web service and set targets to beat your personal best.Find your way back home with Back to Start and train at the right intensity within your personal heart rate zones.Features Include:M400 training computerPolar H7 heart rate sensorUSB cablePolar M400 Getting Started Guide
                                ""@en ",,
5077253,Jewelry,2870961,," ""Maurice Lacroix Les Classiques Watch LC1087-SD501-160"" ""Shop Maurice LC1087-SS002-120-1 Watches | Costello Jewelry Company""","""<p> At Costello Jewelry Company in Naperville, IL we offer a wide selection of precise watches.We are thrilled to be a Maurice Lacroix retailer. As an authorized retailer, you can be sure that every Maurice Lacroix watch we carry is 100% authentic and backed by a generous warranty.  Maurice Lacroix watches are built for precision and they are loved for their attention to detail. This LC1087-SD501-160 Genuine croco Ladies Maurice Lacroix watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
15398300,Jewelry,607687,," ""Tissot Quickster T095.417.17.037.01 Chrono""@en ""Watch Tissot T-Sport Laguardajoiers official dealer of in Barcelona""@en catalog",""" Tissot T-Sport Quickster T0954171703701. Tissot Watches Quickster, see current catalog price. ""@en ",,
11329139,Jewelry,227260,," ""Citizen Eco-Drive Satellite Wave F900 Promaster Navihawk GPS Sapphire Watch CC9030-51E ""@en | Dutyfreeislandshop.com""@en","""
        Satellite Timekeeping System (Reception Area: Worldwide)  

Comes with Special Promaster Case/Box - Please choose Box packaging
    ""@en ",," Brand Citizen Gender Men Glass Type Sapphire Virtually Scratch Proof Case Material Stainless Steel Strap Material Stainless Steel Movement Solar Powered Manufactured In Japan Made Movement Features Satellite Timekeeping System - Accurate Automatic global timekeeping via GPS Satellite Time Signal Reception Function Perpetual calendar (until February 28th 2100) A fully automatic calendar which automatically adjusts at the end of each month, including the months of a leap year. Daylight Savings Time Function Power Reserve Indicator Dual Time Calendar (Day & Date Display) Power Save Function 5 Years Eco-Drive Power Reserve Insufficient Charge Warning Overcharging Prevention Function Alarm Function Luminous Hands and Markers Rotating Slide Rule Bezel Display Analog Dial Color Black Case Width 47mm Case Depth 16mm Water Resistance 200m"
1613923,Sports_and_Outdoors,293498,," ""TomTom Runner 2 Cardio+Music+HP DBL/LBL (Large) - Sky Captain Blue/Scuba Blue""@en "" TomTom Running Accessories Blue ""@en","""
                                    Listen to music, track your heart rate and capture your steps, active minutes and calories burnt 24/7 with the Runner 2 Cardio + Music.Store and listen to over 500 songs on this ultra-slim, lightweight watch with 3GB storage to keep you motivated while you’re on the go. Track your heart rate on your wrist with the built-in heart rate monitor.A goal setting option lets you set your goal and track your progress, so you can keep in control of your work outs, while multisport mode lets you train in run, bike, swim, gym and treadmill modes. GPS is utilised to track your speed, pace, distance in real time and five different heart rate training zones help optimise your training and improve speed and fitness.  Winner of the product of the year ISPO Award 2016/2017 for the Performance category.Features Include:Automatic sleep tracking lets you know how much sleep you're getting each night.Audio performance feedback so you can stay on top of your game.Race mode lets you select one of your past performances to race against.Interval training improves speed and fitness with custom work-rest sessions.Track your performance on the treadmill and in the gym with the indoor training mode.Compatible with a wide range of Bluetooth headphones (available seperately) so you can listen without wires.Wireless syncing to your favourite apps such as TomTom MySports Strava Runkeeper Up Nike+ etc.QuickGPSFix technology finds your location quickly so you can start running sooner.Water resistant to 50m.
                                ""@en ",,
1969353,Jewelry,320278,"""Tissot""@en"," "" Tissot Classic Dream Watch ""@en ""Tissot - T0332101611100 | Ben Bridge Jeweler""@en","""Tissot T-Classic quartz watch in stainless steel with a leather strap.""@en ",,
17557321,Jewelry,4695073,," ""Chopard Hour And Minutes Watch 388532-3002"" 388531-6004 | Dejaun Jewelers""","""<p> A finely crafted timepiece makes a bold statement of style. While most people think watches are simply a practical accessory, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are proud to offer diverse selection of some of the worldâ€™s finest luxury watch brands, including Chopard. We are also honored to be an authorized Chopard retailer in Los Angeles. Chopard's unique timepieces are designed to endure. This Ladies watch with model number 388532-3002 is part of the ever popular Hour and Minutes collection. The water resistance of this watch is 150 ft (50 meter).</p>"" ",,
8442418,Jewelry,6203006,," ""Michele Serein Watch MW21A01B0966_MS18EV246710"" ""Shop Michele MWW21A000001 Watches | Costello Jewelry Company""","""<p> At Naperville’s favorite jeweler we offer a wide selection of well-crafted watches.We are delighted to be a Michele retailer. As an authorized retailer, you can be sure that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are built for comfort and they are loved for their attention to detail. This MW21A01B0966_MS18EV246710 Gold plated stainless steel Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
7265647,not found,14503814,"""TomTom""@en"," ""TomTom Runner 2 Cardio GPS & Heart Rate Watch Black - Small Strap""@en Strap · TomTom Running ah""@en","""

24/7 Activity Tracking - Capture your steps, active minutes and calories burnt.
Built-in Heart Rate Monitor - Get accurate heart rate information on your wrist.
Goal Setting - Challenge yourself to a daily or weekly target. Steps, calories, distance or active time. Set your goal and track your progress.
Multisport Mode - Train in run, bike, swim, gym and treadmill modes.
GPS Tracking - Track your speed, pace, distance, time and calories burnt.
Automatic Sleep Tracking - Know if you're getting the sleep you need.
5 Heart Rate Training Zones - Train in 5 different zones to get results faster.
Race Mode - Select one of your past performances to race against.
Interval Training - Improve speed and fitness with custom work-rest sessions.
Indoor Training Mode - Track your performance on the treadmill or in the gym.

Sports


Treadmill - Tracks heart rate, speed, pace, distance, calories burnt and duration


Running - Tracks heart rate, speed, pace, distance, calories burnt and duration


Cycling - Tracks heart rate, speed, pace, distance, calories burnt and duration (Cadence - through an optional cadence sensor)


Indoor Cycling - Tracks heart rate, calories burnt and duration (Cadence, speed, pace and distance - through an optional cadence sensor)


Swimming - Tracks laps, distance, speed, duration, calories burnt and strokes


Freestyle - Tracks heart rate, speed, pace, distance, calories burnt and duration


Gym - Tracks duration, heart rate and calories burnt



Activity Tracking

Activity Measurements - Steps, active minutes, distance, calories burnt and sleep
Running - Tracks heart rate, speed, pace, distance, calories burnt and duration


Views - Daily and weekly


Goals - Steps, active minutes, distance or calories burnt
Training


Goals - Time, distance or calories


Intervals -Yes


Laps - Time / Distance / Manual


Race - Past activities, favorites and custom


Zone - Pace, heart rate or speed



Weight and Dimensions

Battery lifetime - Activity tracking: up to 3 weeks, GPS: up to 11 hours, GPS + Heart Rate: up to 9 hours


Display resolution - 144x168


Display size - 22x25 mm


Thickness - 13.7 mm
Weight - 50 g


Wrist Size - 121-175 mm
Sensors


Sensors (internal) - Motion sensor (accelerometer + gyro), compass, optical heart rate monitor


Sensor (wireless) - Bluetooth® Smart


Alerts - Beep & Vibrate



Water Resistance

Waterproofing - 40 m / 130 feet (5 ATM)





 ""@en ",,
